timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2025-04-08T00:00:00.000Z";"2025-04-08T23:59:59.999Z";"2025-04-08T12:13:00.000Z";"2025-04-08T23:19:00.000Z";"2781";1.8977537988;1.9660460207;1.7820093043;1.7945675815;6468324898.31;104574561979.14;"2025-04-08T23:59:59.999Z"
"2025-04-07T00:00:00.000Z";"2025-04-07T23:59:59.999Z";"2025-04-07T14:19:00.000Z";"2025-04-07T06:56:00.000Z";"2781";1.9178948665;1.9928797821;1.6400879574;1.8977536337;14383598177.41;110591554306.7;"2025-04-07T23:59:59.999Z"
"2025-04-06T00:00:00.000Z";"2025-04-06T23:59:59.999Z";"2025-04-06T01:28:00.000Z";"2025-04-06T23:33:00.000Z";"2781";2.1437228391;2.1564836676;1.8691350841;1.9178948665;5158671864.79;111765274512.28;"2025-04-06T23:59:59.999Z"
"2025-04-05T00:00:00.000Z";"2025-04-05T23:59:59.999Z";"2025-04-05T12:34:00.000Z";"2025-04-05T03:32:00.000Z";"2781";2.128952317;2.1709361134;2.1146835779;2.1437308105;2089759529.98;124925393865.25;"2025-04-05T23:59:59.999Z"
"2025-04-04T00:00:00.000Z";"2025-04-04T23:59:59.999Z";"2025-04-04T21:49:00.000Z";"2025-04-04T11:31:00.000Z";"2781";2.062435141;2.1506246071;2.0225102736;2.12895971;5503342771.31;124064642063.8;"2025-04-04T23:59:59.999Z"
"2025-04-03T00:00:00.000Z";"2025-04-03T23:59:59.999Z";"2025-04-03T05:07:00.000Z";"2025-04-03T14:55:00.000Z";"2781";2.0249992345;2.0798630822;1.9658045613;2.062466639;5385004806.56;120188355326.16;"2025-04-03T23:59:59.999Z"
"2025-04-02T00:00:00.000Z";"2025-04-02T23:59:59.999Z";"2025-04-02T20:19:00.000Z";"2025-04-02T22:46:00.000Z";"2781";2.1395897883;2.2213132334;1.9911190392;2.0250666347;5687620993.33;117866492631.53;"2025-04-02T23:59:59.999Z"
"2025-04-01T00:00:00.000Z";"2025-04-01T23:59:59.999Z";"2025-04-01T09:06:00.000Z";"2025-04-01T01:11:00.000Z";"2781";2.0899261232;2.1927255345;2.0682348941;2.139610894;4034254494.31;124536315730.71;"2025-04-01T23:59:59.999Z"
"2025-03-31T00:00:00.000Z";"2025-03-31T23:59:59.999Z";"2025-03-31T00:06:00.000Z";"2025-03-31T10:14:00.000Z";"2781";2.1361415935;2.1373194676;2.027241876;2.0898967226;4506662719.33;121645607467.58;"2025-03-31T23:59:59.999Z"
"2025-03-30T00:00:00.000Z";"2025-03-30T23:59:59.999Z";"2025-03-30T03:31:00.000Z";"2025-03-30T22:11:00.000Z";"2781";2.1399990013;2.2110338405;2.1110926846;2.1361430995;2826918737.14;124335611148.55;"2025-03-30T23:59:59.999Z"
"2025-03-29T00:00:00.000Z";"2025-03-29T23:59:59.999Z";"2025-03-29T00:45:00.000Z";"2025-03-29T11:52:00.000Z";"2781";2.2041459972;2.221371149;2.0647338894;2.139949049;3914811652.7;124560134259.32;"2025-03-29T23:59:59.999Z"
"2025-03-28T00:00:00.000Z";"2025-03-28T23:59:59.999Z";"2025-03-28T01:45:00.000Z";"2025-03-28T16:52:00.000Z";"2781";2.3383412032;2.3407602888;2.1594849902;2.2041371574;4373544995.16;128293854889.42;"2025-03-28T23:59:59.999Z"
